confidence,profitUSD
63.333333333333,0
66.666666666667,0
63.333333333333,0
63.333333333333,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
60,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
60,0
63.333333333333,0
63.333333333333,0
60,0
63.333333333333,0
63.333333333333,0
60,0
63.333333333333,0
63.333333333333,0
60,0
63.333333333333,0
63.333333333333,0
60,0
63.333333333333,0
63.333333333333,0
66.666666666667,0
63.333333333333,0
63.333333333333,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
63.333333333333,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
63.333333333333,0
66.666666666667,0
66.666666666667,0
63.333333333333,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
70,0
66.666666666667,0
70,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
70,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
66.666666666667,0
